sim.id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,aidsstage.final,aidsstage.start,birth.boygirlratio,birth.pregnancyduration.dist.fixed.value,birth.pregnancyduration.dist.type,chronicstage.acutestagetime,conception.alpha_ageman,conception.alpha_agewoman,conception.alpha_base,conception.alpha_wsf,conception.beta,conception.t_max,conception.wsf.dist.fixed.value,conception.wsf.dist.type,debut.debutage,diagnosis.agefactor,diagnosis.baseline,diagnosis.beta,diagnosis.diagpartnersfactor,diagnosis.genderfactor,diagnosis.isdiagnosedfactor,diagnosis.t_max,dissolution.Dp,dissolution.alpha_0,dissolution.alpha_1,dissolution.alpha_2,dissolution.alpha_3,dissolution.alpha_4,dissolution.alpha_5,dissolution.beta,dissolution.t_max,dropout.interval.dist.type,dropout.interval.dist.uniform.max,dropout.interval.dist.uniform.min,formation.hazard.agegapry.baseline,formation.hazard.agegapry.beta,formation.hazard.agegapry.distance,formation.hazard.agegapry.eagerness_diff,formation.hazard.agegapry.eagerness_sum,formation.hazard.agegapry.gap_agescale_man,formation.hazard.agegapry.gap_agescale_woman,formation.hazard.agegapry.gap_factor_man_age,formation.hazard.agegapry.gap_factor_man_const,formation.hazard.agegapry.gap_factor_man_exp,formation.hazard.agegapry.gap_factor_woman_age,formation.hazard.agegapry.gap_factor_woman_const,formation.hazard.agegapry.gap_factor_woman_exp,formation.hazard.agegapry.maxageref.diff,formation.hazard.agegapry.meanage,formation.hazard.agegapry.numrel_diff,formation.hazard.agegapry.numrel_man,formation.hazard.agegapry.numrel_scale_man,formation.hazard.agegapry.numrel_scale_woman,formation.hazard.agegapry.numrel_woman,formation.hazard.agegapry.t_max,formation.hazard.type,hivseed.age.max,hivseed.age.min,hivseed.amount,hivseed.gender,hivseed.stop.short,hivseed.time,hivseed.type,intervention.baseconfigname,intervention.enabled,intervention.fileids,intervention.times,monitoring.cd4.threshold,monitoring.fraction.log_viralload,monitoring.interval.piecewise.cd4s,monitoring.interval.piecewise.left,monitoring.interval.piecewise.right,monitoring.interval.piecewise.times,mortality.aids.survtime.C,mortality.aids.survtime.k,mortality.normal.weibull.genderdiff,mortality.normal.weibull.scale,mortality.normal.weibull.shape,periodiclogging.interval,periodiclogging.starttime,person.agegap.man.dist.normal.max,person.agegap.man.dist.normal.min,person.agegap.man.dist.normal.mu,person.agegap.man.dist.normal.sigma,person.agegap.man.dist.type,person.agegap.woman.dist.normal.max,person.agegap.woman.dist.normal.min,person.agegap.woman.dist.normal.mu,person.agegap.woman.dist.normal.sigma,person.agegap.woman.dist.type,person.art.accept.threshold.dist.fixed.value,person.art.accept.threshold.dist.type,person.cd4.end.dist.type,person.cd4.end.dist.uniform.max,person.cd4.end.dist.uniform.min,person.cd4.start.dist.type,person.cd4.start.dist.uniform.max,person.cd4.start.dist.uniform.min,person.eagerness.dist.gamma.a,person.eagerness.dist.gamma.b,person.eagerness.dist.type,person.geo.dist2d.fixed.xvalue,person.geo.dist2d.fixed.yvalue,person.geo.dist2d.type,person.survtime.logoffset.dist.fixed.value,person.survtime.logoffset.dist.type,person.vsp.maxvalue,person.vsp.model.logdist2d.dist2d.binormalsymm.max,person.vsp.model.logdist2d.dist2d.binormalsymm.mean,person.vsp.model.logdist2d.dist2d.binormalsymm.min,person.vsp.model.logdist2d.dist2d.binormalsymm.rho,person.vsp.model.logdist2d.dist2d.binormalsymm.sigma,person.vsp.model.logdist2d.dist2d.type,person.vsp.model.logdist2d.usealternativeseeddist,person.vsp.model.type,person.vsp.toacute.x,person.vsp.toaids.x,person.vsp.tofinalaids.x,population.coarsemap.subdivx,population.coarsemap.subdivy,population.eyecap.fraction,population.maxevents,population.nummen,population.numwomen,population.simtime,relocation.enabled,syncpopstats.interval,syncrefyear.interval,transmission.maxageref.diff,transmission.param.a,transmission.param.b,transmission.param.c,transmission.param.d1,transmission.param.d2,transmission.param.f1,transmission.param.f2,growth.rate,median.AD,Q1.AD,Q3.AD,prev.15.25,prev.25.50,ART.cov.15.50,incid.wom.15.30,frac.degreeGT1.wom.15.30
387,0.435240994,0.935047577,0.863072359,0.930174355,0.360279935,0.141531547,0.485374994,0.381321329,0.316561222,0.579695028,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.528626339,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.063972006,0.1,0.23,0.1,0,0,-1.344315298,0,0,-1.344315298,1,0,0,-0.197755903,0,0,-0.197755903,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.941499978,0.974841833,normal,Inf,#NAME?,1.525285315,1.369542542,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.926957889,56.42761674,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.042754695,3.923365007,2.011,5.78,0.351598174,0.495522388,0.203551913,0.092924536,0.142857143
388,0.290727694,0.938689075,0.488395605,0.647446512,0.143694024,0.908419952,0.299208624,0.914557086,0.674769835,0.830239594,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.427850549,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.085630598,0.1,0.23,0.1,0,0,-0.500738053,0,0,-0.500738053,1,0,0,-0.593574883,0,0,-0.593574883,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.196834498,1.512154752,normal,Inf,#NAME?,3.658228344,1.745359391,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.652382619,56.62789913,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.014401285,4.523687134,2.283,6.842,0.222857143,0.351239669,0.208494208,0.075448752,0.4375
389,0.431344535,0.034138548,0.890769324,0.406341018,0.301377204,0.762948004,0.602206435,0.615128911,0.140188433,0.823011143,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.462153623,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.06986228,0.1,0.23,0.1,0,0,-0.660757195,0,0,-0.660757195,1,0,0,-0.931122575,0,0,-0.931122575,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.40882574,0.71028265,normal,Inf,#NAME?,2.460515645,1.734516714,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.919554616,6.877620154,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.019576797,NA,NA,NA,0,0.00877193,0.75,0,NA
390,0.200227658,0.250588241,0.445958799,0.065735434,0.15896836,0.448959705,0.598687108,0.493068243,0.277723612,0.879453443,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.529698881,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.084103164,0.1,0.23,0.1,0,0,-1.006144324,0,0,-1.006144324,1,0,0,-1.407970393,0,0,-1.407970393,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.394748432,0.916585418,normal,Inf,#NAME?,1.97227297,1.819180164,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.480432551,18.78235325,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.02638882,NA,NA,NA,0,0.008849558,0.666666667,0,NA
391,0.883179341,0.870263982,0.462086655,0.15829052,0.618111534,0.489472581,0.157508309,0.022973905,0.761809301,0.370584721,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.490992028,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.038188847,0.1,0.23,0.1,0,0,-0.961580161,0,0,-0.961580161,1,0,0,-1.278393272,0,0,-1.278393272,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.630033238,1.642713952,normal,Inf,#NAME?,0.09189562,1.055877082,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.778040749,52.864519,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.035697901,2.078914271,0.5974,3.726,0.590643275,0.732704403,0.228509249,0.180503685,0.595744681
392,0.785853224,0.820704081,0.235538396,0.377767985,0.502991173,0.953389649,0.95924538,0.31111176,0.022325688,0.10747824,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.03470785,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.049700883,0.1,0.23,0.1,0,0,-0.451271386,0,0,-0.451271386,1,0,0,-0.971124821,0,0,-0.971124821,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.836981519,0.533488531,normal,Inf,#NAME?,1.244447039,0.661217359,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.593121125,50.13872448,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.021049953,2.479084712,0.08431,4.98,0.599137931,0.746724891,0.272180451,0.135542467,0.425
393,0.035590121,0.273514788,0.144966469,0.49482849,0.316851193,0.86965038,0.752599796,0.659638976,0.271152901,0.819965765,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.252080474,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.068314881,0.1,0.23,0.1,0,0,-0.543384582,0,0,-0.543384582,1,0,0,-0.807240114,0,0,-0.807240114,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.010399184,0.906729351,normal,Inf,#NAME?,2.638555902,1.729948648,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.16762123,20.04331333,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.027792438,NA,NA,NA,0,0.018691589,0.333333333,0,NA
394,0.192874598,0.280057838,0.01083803,0.185225241,0.170122142,0.175276239,0.038110105,0.415874038,0.547078797,0.865723549,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.573988727,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.082987786,0.1,0.23,0.1,0,0,-1.307196137,0,0,-1.307196137,1,0,0,-1.240684663,0,0,-1.240684663,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.152440419,1.320618195,normal,Inf,#NAME?,1.66349615,1.798585323,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.466461736,20.40318111,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.029038802,NA,NA,NA,0,0.02020202,0,0,NA
395,0.204538594,0.406697084,0.294427834,0.542073745,0.890328565,0.814455738,0.079190399,0.853008859,0.120553355,0.918672561,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.893373197,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.010967143,0.1,0.23,0.1,0,0,-0.604098688,0,0,-0.604098688,1,0,0,-0.741096757,0,0,-0.741096757,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.316761597,0.680830033,normal,Inf,#NAME?,3.412035435,1.878008842,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.488623328,27.36833964,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.005893058,5.840269872,4.126,7.385,0,0.026143791,0.333333333,0,0.5
396,0.390195775,0.657766714,0.963023343,0.947032684,0.000306452,0.74855036,0.402312305,0.892646891,0.575825281,0.233914166,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.288743976,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.099969355,0.1,0.23,0.1,0,0,-0.676594603,0,0,-0.676594603,1,0,0,-0.174154243,0,0,-0.174154243,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.609249222,1.363737921,normal,Inf,#NAME?,3.570587565,0.850871249,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.841371972,41.17716925,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.046756563,4.880992478,2.85,6.634,0.33256351,0.495024876,0.223922114,0.080197995,0.293478261
397,0.251360658,0.714057989,0.944675047,0.402876236,0.964618852,0.602523055,0.784123032,0.462579493,0.962542309,0.988331235,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.332779887,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.003538115,0.1,0.23,0.1,0,0,-0.837224639,0,0,-0.837224639,1,0,0,-0.935973269,0,0,-0.935973269,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.136492128,1.943813464,normal,Inf,#NAME?,1.850317972,1.982496853,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.57758525,44.27318938,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.030792131,4.363783384,2.553,6.555,0.096885813,0.351097179,0.190340909,0.075287335,0.361904762
398,0.534948836,0.024667161,0.303147876,0.035664738,0.513860064,0.463876487,0.207684795,0.211853124,0.567271023,0.79254642,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.872445096,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.048613994,0.1,0.23,0.1,0,0,-0.989735864,0,0,-0.989735864,1,0,0,-1.450069367,0,0,-1.450069367,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.830739182,1.350906534,normal,Inf,#NAME?,0.847412498,1.688819629,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.116402789,6.356693879,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.029604254,NA,NA,NA,0,0.010526316,0.666666667,0,NA
399,0.705715883,0.634897092,0.39487855,0.680360916,0.891103339,0.357778784,0.34692178,0.077553695,0.762718013,0.9218298,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.65229148,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.010889666,0.1,0.23,0.1,0,0,-1.106443338,0,0,-1.106443338,1,0,0,-0.547494717,0,0,-0.547494717,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.387687121,1.644077019,normal,Inf,#NAME?,0.310214778,1.8827447,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.440860177,39.91934005,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.026270541,2.746927095,1.083,4.675,0.540268456,0.781746032,0.243101183,0.248761217,0.368421053
400,0.957368869,0.730272542,0.367462713,0.943953431,0.509264431,0.107491049,0.54880838,0.798131506,0.460905222,0.488655153,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.718089489,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.049073557,0.1,0.23,0.1,0,0,-1.381759846,0,0,-1.381759846,1,0,0,-0.178465197,0,0,-0.178465197,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.19523352,1.191357834,normal,Inf,#NAME?,3.192526023,1.232982729,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.91900085,45.16498979,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,0.265452994,0.181216613,0.902885452,0.200977164,0.155686304,0.983430328,0.375823991,0.027370352,0.681646284,0.334938682,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.433074915,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.08443137,0.1,0.23,0.1,0,0,-0.418226639,0,0,-0.418226639,1,0,0,-1.21863197,0,0,-1.21863197,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.503295966,1.522469426,normal,Inf,#NAME?,0.109481407,1.002408022,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.604360688,14.96691373,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.008421808,3.042413301,1.287,5.481,0,0.015625,0.333333333,0,0.055555556
402,0.897008181,0.178502207,0.134069928,0.015379897,0.157784011,0.909367708,0.368053189,0.910313935,0.807769148,0.913266493,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.278232172,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.084221599,0.1,0.23,0.1,0,0,-0.499695521,0,0,-0.499695521,1,0,0,-1.478468144,0,0,-1.478468144,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.472212755,1.711653722,normal,Inf,#NAME?,3.641255741,1.86989974,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.804315543,14.81762136,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.009458411,6.458748241,4.039,7.805,0,0,0.333333333,0,0.411764706
403,0.632930493,0.945041987,0.744704657,0.140116362,0.777403232,0.365340899,0.46273996,0.821718471,0.404140436,0.504456363,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.812708823,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.022259677,0.1,0.23,0.1,0,0,-1.098125011,0,0,-1.098125011,1,0,0,-1.303837093,0,0,-1.303837093,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.850959841,1.106210654,normal,Inf,#NAME?,3.286873883,1.256684544,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.302567937,56.97730927,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,0.37146895,0.119002152,0.366840438,0.803777657,0.487523489,0.420761191,0.75368868,0.267282445,0.086491126,0.374740449,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.719582949,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.051247651,0.1,0.23,0.1,0,0,-1.03716269,0,0,-1.03716269,1,0,0,-0.37471128,0,0,-0.37471128,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.014754718,0.629736689,normal,Inf,#NAME?,1.069129781,1.062110674,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.805791005,11.54511835,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.028175294,NA,NA,NA,NA,0.035087719,0.6,NA,NA
405,0.309853032,0.451711193,0.020777148,0.348215163,0.5827718,0.957486019,0.207405427,0.751617367,0.754827942,0.414765919,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.550134846,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.04172282,0.1,0.23,0.1,0,0,-0.446765379,0,0,-0.446765379,1,0,0,-1.012498772,0,0,-1.012498772,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.829621708,1.632241913,normal,Inf,#NAME?,3.00646947,1.122148879,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.68872076,29.84411559,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.015777795,6.092463843,4.047,7.799,0,0.0390625,0.333333333,0.004572488,0.4
